Nome,Marca,Preço Original,Preço com Desconto,Percentual de Desconto,Link
Samsung Galaxy J6 64gb 3gb Ram Preto | Usado Bom,Samsung,549.0,494.0,10.02,https://produto.mercadolivre.com.br/MLB-4755713772-samsung-galaxy-j6-64gb-3gb-ram-preto-usado-bom-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=02b514aa-95a7-4b56-a251-d8e86ef4476b&position=31&search_layout=grid&type=item&tracking_id=47cc6e51-1917-4f86-8b35-6cb5a7c8a59e&deal_print_id=db2f45ad-7e4e-4ab9-bb64-1a2c47be3cf4&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Azul Claro",Samsung,1887.78,1666.0,11.75,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2B6sfviQEquDNUAf1iHYrRyi4QDYxFRaS2wbBShvK1Oy1MsH0eoU%2BeNoIlyjTlItSM5pjAlTgy2UgY4knCXJuycV%2B6PWcUnuqkO722DnoB8nw2vxa5y6qrBO21TWGuqEwHT6KxViUgN%2B%2FUf6lBVnNjXOX3MIkkFaZSy25%2FR8ngg5BxVUgy7wrt3D38D2aKDT3kNuYKCg7%2BNq3ZWPZnnzpOeVlANe1q6AHiAUFtAqwoR56Jxxh3Iy1MIIdMppaz1yOoGQH0jKeX85intL150B%2B5OduYoNpKEDiAKGJCZAL1NN3xmLzjuoUCr%2FLuo56r6cAAnci7h0%2FWozdcjXdfDI%2FYMc%2F10FuTLqIoeRoH4U0pAebL44yd%2Bn5CUEVlbJQwrwOmTwK2CIpMbstYHoIC39hOFUxnXvE%2FqFbdYJh9YzprP80yUQmqGzFdZR%2Fyk1kxH%2FdaWvfsCrykFlQQUQpIzkBfOy1K65D3ad03XQdzS55xFw2hNbN8%2Fj4uPT92XNfyC7HhFzZzxHcYKaHGQYF0AtyP89dWlGrP1K2ijFogCE9XVswavKj5i%2BykPYPtyRJFMjVMZNhU6ETTeOweu7lhT7IYjPOZolTOKYKeBk86fQWvhCATZJTxHymo%2BGVtX5wON5WOLCRShxgHqO8Fz6bM4OMRIzPYdFQNbeteWQpoIgf8cH60L4Wx4YoozymqAHCXMXpOL2kFjH77MJdMf%2BLEYPfBN4S3Jxb4soi4u5pbLnoMws2o4yqxAWnQP3vbf9SEht7676lu%2BHJoqki5%2BOSrXySykioWlqBb701afQ0UIDgTbiBW%2BuB83GkxwVrcl7RHlFSdqo3%2FPJxRu6F%2BRcJEKI4i8eKKjjwmmfKu6nCKtPaW%2F%2FAQ3F2LStrWylLXvYwUK9Uh6J%2F24p%2FQe0YPGtjtcNl66A2pvPzgcXtCwVeyEZLXV29Wzk6lpuSdyZP0qitVQcS4yaMjgMxRDSllyU063wN03QxSDyNUlvWvKzg3myXZwGPYab209lF&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Celular Samsung Galaxy S8 Burn In Preto 64gb 4gb 12mp Usado,Samsung,799.0,719.0,10.01,https://produto.mercadolivre.com.br/MLB-3436160260-celular-samsung-galaxy-s8-burn-in-preto-64gb-4gb-12mp-usado-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=c2fb029b-bd72-4b58-8d69-0b3eb2ae7fce&position=41&search_layout=grid&type=item&tracking_id=84735523-6ec9-4381-b04d-54b4fa14e835&deal_print_id=9a80b130-9974-4e3f-894f-d0e72ba932cf&promotion_type=TODAY_PROMOTION
Celular Samsung Galaxy J5 16gb Dourado Nota Fiscal Seminovo,Samsung,489.0,440.0,10.02,https://produto.mercadolivre.com.br/MLB-2041498029-celular-samsung-galaxy-j5-16gb-dourado-nota-fiscal-seminovo-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=c708cfe2-28ff-4724-84c9-5aaa1ed8201c&position=17&search_layout=grid&type=item&tracking_id=aae46b5c-12e2-4b19-84c6-90a415ef7c29&deal_print_id=20d15722-61b5-4209-bb36-a14a3b9a0665&promotion_type=TODAY_PROMOTION
Samsung Galaxy A20 Azul 32 Gb (recondicionado),Samsung,549.99,483.0,12.18,https://produto.mercadolivre.com.br/MLB-3400236013-samsung-galaxy-a20-azul-32-gb-recondicionado-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=48c9cf23-63bf-4b96-907b-5d56db62f24f&position=43&search_layout=grid&type=item&tracking_id=3a694e72-c7e3-4b98-bec8-84e6ce05d8b1&deal_print_id=c3df782d-9bce-43cd-b2a0-8ec43d41aa14&promotion_type=TODAY_PROMOTION
Samsung Galaxy S24 5G Dual SIM 256 GB creme 8 GB RAM,Samsung,6499.0,4955.0,23.76,https://www.mercadolivre.com.br/samsung-galaxy-s24-5g-dual-sim-256-gb-creme-8-gb-ram/p/MLB29761875?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB29761875&deal_print_id=c013584d-31f9-41d5-9698-5b2b128aefa8&position=3&search_layout=grid&type=product&tracking_id=0047e2d0-2bbd-439e-b472-21e0a274898a&deal_print_id=5e7af412-6e73-4d1a-bc41-69350ed0833a&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Cinza",Samsung,1887.78,1666.0,11.75,https://www.mercadolivre.com.br/celular-samsung-galaxy-m35-5g-cmera-tripla-ate-50mp-selfie-50mp-tela-super-amoled-66-120hz-256gb-8gb-ram-cinza/p/MLB37105595?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=DEAL_OF_THE_DAY&searchVariation=MLB37105595&deal_print_id=c013584d-31f9-41d5-9698-5b2b128aefa8&position=2&search_layout=grid&type=product&tracking_id=0047e2d0-2bbd-439e-b472-21e0a274898a&deal_print_id=5e7af412-6e73-4d1a-bc41-69350ed0833a&promotion_type=DEAL_OF_THE_DAY
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Cinza",Samsung,1887.78,1666.0,11.75,https://www.mercadolivre.com.br/celular-samsung-galaxy-m35-5g-cmera-tripla-ate-50mp-selfie-50mp-tela-super-amoled-66-120hz-256gb-8gb-ram-cinza/p/MLB37105595?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=DEAL_OF_THE_DAY&searchVariation=MLB37105595&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=1&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=DEAL_OF_THE_DAY
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Azul Claro",Samsung,1887.78,1666.0,11.75,https://www.mercadolivre.com.br/celular-samsung-galaxy-m35-5g-cmera-tripla-ate-50mp-selfie-50mp-tela-super-amoled-66-120hz-256gb-8gb-ram-azul-claro/p/MLB37105949?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=DEAL_OF_THE_DAY&searchVariation=MLB37105949&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=51&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=DEAL_OF_THE_DAY
Samsung Galaxy A05 Dual SIM 128 GB verde 4 GB RAM,Samsung,1331.67,799.0,40.0,https://www.mercadolivre.com.br/samsung-galaxy-a05-dual-sim-128-gb-verde-4-gb-ram/p/MLB30395561?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB30395561&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=48&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy A35 5G Dual SIM 256 GB Azul-claro 8 GB RAM,Samsung,2799.0,1997.0,28.65,https://www.mercadolivre.com.br/samsung-galaxy-a35-5g-dual-sim-256-gb-azul-claro-8-gb-ram/p/MLB34731716?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34731716&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=47&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
"Smartphone Samsung Galaxy M34 5g, 128gb, 6gb, Tela 6.5 Cor Prata",Samsung,1299.0,1169.0,10.01,https://www.mercadolivre.com.br/smartphone-samsung-galaxy-m34-5g-128gb-6gb-tela-65-cor-prata/p/MLB27145712?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB27145712&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=46&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy S23 256 GB 5G Creme 8 GB RAM,Samsung,6499.0,3699.0,43.08,https://www.mercadolivre.com.br/samsung-galaxy-s23-256-gb-5g-creme-8-gb-ram/p/MLB21394687?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB21394687&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=45&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy S23 Dual SIM 256GB Violeta 8GB RAM,Samsung,6499.0,3699.0,43.08,https://www.mercadolivre.com.br/samsung-galaxy-s23-dual-sim-256gb-violeta-8gb-ram/p/MLB21436192?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB21436192&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=44&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy S23 5G Dual SIM 128GB Verde 8GB RAM,Samsung,5999.0,3199.0,46.67,https://www.mercadolivre.com.br/samsung-galaxy-s23-5g-dual-sim-128gb-verde-8gb-ram/p/MLB21394675?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB21394675&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=43&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy A35 5G Dual SIM 256GB Azul Escuro 8 GB RAM,Samsung,2799.0,1997.0,28.65,https://www.mercadolivre.com.br/samsung-galaxy-a35-5g-dual-sim-256gb-azul-escuro-8-gb-ram/p/MLB34729843?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34729843&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=42&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy A25 5g, Câmera Tripla Traseira De Até 50mp, Selfie De 13mp, Tela Infinita Super Amoled De 6.5  120 Hz, 128gb, 6gb, Processador Octa-core, Dual Chip - Azul Escuro",Samsung,1449.0,1299.0,10.35,https://www.mercadolivre.com.br/celular-samsung-galaxy-a25-5g-cmera-tripla-traseira-de-ate-50mp-selfie-de-13mp-tela-infinita-super-amoled-de-65-120-hz-128gb-6gb-processador-octa-core-dual-chip-azul-escuro/p/MLB34103803?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34103803&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=35&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy S23 FE (Exynos) 5G Dual SIM 128 GB Creme 8 GB RAM,Samsung,3999.0,2718.0,32.03,https://www.mercadolivre.com.br/samsung-galaxy-s23-fe-exynos-5g-dual-sim-128-gb-creme-8-gb-ram/p/MLB27958233?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB27958233&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=31&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
"Samsung Galaxy M34 5G 128GB 6GB RAM Mega Bateria 6000mAh Câmera Tripla 50MP+8+2 OctaCore 6.5"" 120Hz - Azul Marinho",Samsung,2051.65,1230.0,40.05,https://www.mercadolivre.com.br/samsung-galaxy-m34-5g-128gb-6gb-ram-mega-bateria-6000mah-cmera-tripla-50mp82-octacore-65-120hz-azul-marinho/p/MLB27145713?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB27145713&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=28&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy A35 5G Dual SIM 256 GB Rosa 8 GB RAM,Samsung,2799.0,1997.0,28.65,https://www.mercadolivre.com.br/samsung-galaxy-a35-5g-dual-sim-256-gb-rosa-8-gb-ram/p/MLB34731717?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34731717&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=27&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Celular Samsung Galaxy A55 5G Dual SIM 128GB Rosa 8GB RAM,Samsung,2799.0,1967.0,29.72,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=y3NS2HG7fQBSBnHKsh58d60zKlMHlP0UymJMHKXc34j3%2BQGCLriCIxBGjpx4f5N2PsdO8z0frejHl%2F8qOo4D0MIzBMvaZfxSnVHMCrkQtyn0LW69vmE5kRtL4jJ7SBu%2FZXFCX6coiwWqGblwfTMVD4YVzjJqZUQ4FInZfP%2Fjdza3j0EzK3QrtCBbve0nK3l5UVPPHGi41Vt1ufcZ4zaQeomyAgAJkmcKhWhPQ2u0Ad844Cv24uz39o93sAENh1ExyjbMRbafp1V8ryqq%2FjhVrCSBmJuKCxC5PxYcx8MeLP575gIQdFX5rFTdzs%2Ffd73WrEG7CMCIsq5COKaqg6Owq4ePg5TXGNn5Lss6QdaORTDS4kQXH9IQbh9k%2F91wOKp6raI1rhh4i9aVLIt%2FnH2Rk8Rsgzw5uxtdTOqmSTP7PFpVnzPLX5GpvTSJ4KsOah48x0YfucXsgYSiTk9kN%2FfTGL3CsBEKoqkC3W%2BQtXhROy6tW7anfWwulsqqD5b66e5u%2FEnZWDO6HW3oyPSdjRd6Ds%2FazjiDC8TmWojYiX0SWi7%2FCCx%2FMR%2BVd6JXtKYlAkkurmW58Nw%2BvR7flxABONXSqHFro%2BDfUoXcsdkmNZbpHfwUdxsNjjHab5IuHxzusaOvuJsofdB48rRJilrHUQbge9lWBQVPkO97MTW1vXDe7d%2B2Bw%2Fz3WC%2FafWl2VaU0ccw12fUa3WsIOKnaHRvUgZp9%2FBNutlYzobg274wcsBEHrk5%2B5EHmtk5C10%2B%2Bbn9CaJ%2BpL8QjYc2NBk3q%2BMGO3vFIVg%2BdYDi2bJ5xoMiqtAz5ylLFhqgXQF1ZGY%2FNqJxOHUfXyD3vYPC8zexsRSIgANeofCUQ9BAZ49RbTdXaRZU2m%2BCOcfWb%2B6wmhbUqPn91qZ%2FM%2BlDLC8zirEzMXo6w95yfga%2F4QUByS1FfUn0ag%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A25 5G Dual SIM 256 GB azul 8 GB RAM,Samsung,1999.0,1329.0,33.52,https://www.mercadolivre.com.br/samsung-galaxy-a25-5g-dual-sim-256-gb-azul-8-gb-ram/p/MLB33389797?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB33389797&deal_print_id=fbdf8e42-5432-4fca-a2c7-e3e62309d693&position=25&search_layout=grid&type=product&tracking_id=73bd8aa9-0116-4e47-a5bb-70a936b3b18d&deal_print_id=22693f9c-e45f-43ac-831a-b54ea55faf5f&promotion_type=TODAY_PROMOTION
Samsung Galaxy A15 128gb Azul-escuro 4gb RAM Tela 6.5 90hz 5G Dual SIM,Samsung,1499.0,929.0,38.03,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=SvTvsSnkHVMsXBszhCHNkDsbQ4%2BW7Dv57JUs6jirA3579KInCsmgqBrI7CKNIGnKl4NmVLTe8KzCFNf4%2BPWs7Dvtu6jHOMmU5n3ob3MVs0TYKOuvtkbZuoYSiQnK1rOkb5%2FES8xI0YzBSWS0QDwOpIht76WMfafgK28ZSEPZGkSSDyzfm6zT6c31JFovb0JQbnoRzLack9phaGYcBd5oZ3hHhpyImTDl0dor2MtYnDsQKFWwwcCNrlT7IneXMQWy%2B0uHh64gAZ683G36qg6niCW6pjR6Xln6kQicf6t7635aksHEDS9ndQ0AWf33Grd46ZO4Lp5wJBQFKGxqQ5dglQ4YSpOhyhBs79bdc4uIP20ZYtn7OnBaGz9HGQ%2BqIAcVJ17RW7y5T9QmUMLRxyuarTdaQPXEuzL2pHJ6WzHYIOAk4epOJabcX%2BLPtT%2BqlN0sgGTrecgkwAG7soUikJCsnyL%2BUu48rammtZMbaLEXkvUnI6A3pNzKt3OjDvir2xsKxHY8f3oKB1B6VMhE0lVKbbQ6%2BYrp3FM9WS7IO4jnj8z5%2BXyXpbvs%2FAVqMMYP61i0yfWmTxn%2Bu1LTroP4ugAL4XHtvfxZPB8jDmktECN90lbMF%2Fy1Qml%2Bsey9Zxb%2BSBVgJ0qjVaf4Q6NHVI3NYjGip9t5jEX%2BOIeP1qh7OXWyCMw3x05TglNQkVvBN2peO6g7YZxJ3heXEUfnXJmu4pkpP%2BbpDu2RbNkv3EY%2Fs4DEH%2BtgCjH%2B9Sff1OVUEPya8sjbK816fptMtaZ%2Fp8ErYA4vyEGxBklwJdT%2B3fJDdYeY8JykLIbAOpsOe0HUokvKgK9AfJCmbQ0ysURNYaKpPnH%2FuQSNHI7tigvB00w4%2FjEf3LDtbO0mpHah3x0BICrMn5CbAOZu5beM9evf0ilB32XdKWJu8ZIhtS15zot%2Bno7lrkw9tRhuZyyfDQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A55 5G Dual SIM 256 GB Azul escuro 8 GB RAM,Samsung,3299.0,2319.0,29.71,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=BrbGd%2FlC5Ohz2UY0AhBpTZm4sTKhLlyLgK70PW%2B1BDNFRHAjLSHjU7HTsO1WYx8TouENwJBBKlHPA%2Fsey6frY%2FfDiUZZs%2BvWjPH1GreaXMbAiFNyEC5kemaY4bmiz6sJOHBR6Glm02zSXhv4FTs2MFlEMz4DxIm8JyX3SNGW7KtUL%2FihwZS2zO7A6mZUH%2BPUgxPgCaaxfZaCLrKtmHoir81XwgsRB%2BSTQ598Clk1mNo9%2B2zt6pIBWewheMD7ES1NNn6v86vCEdkY4%2FKDqjSlGXQdGrHJvafYr%2BLAcTVVmaDdY8rFlFZKuSMxlYbCdRYlzOtvUDnJsNJ69BI3vKKHuDH%2BRuneOeGlvz3zQhSfx7V4yKxz7oFIuBO5ne8YZwUepzC%2FNg80YBcD%2BSrhR22yohjMp9eMz9AOg86eWtQu0osOyG8nYFJKAM80EbedLZR2UtCoJEBXb%2FGTlxXY%2BNcltcCkE8lreb8l0yzdu6XusPgCODsYqE7Qw95r44dmC1n2zUaLr4cOdOfTC91%2F2LJao9VYooFFl6k8ZBTqA7NWdJvhxpQqDw2qMeLiDeLkyGIzNVsRo2UjZR%2B2DkB2w6gwqwIbAckWU90eUN%2FI%2BFJlMenPPFo5r79crBBq7BygsP1Jp0GLSUg0ymIimhUg7Oi9zg2%2F8KmanYyNB0%2FMMeyYJwg8iyGtRIgTex0TSabjED%2F7%2BfFso4gjAzXisINDcmpomQxPPJ%2FW9fxryq0s257YaBheCQviQt5ZeBIVHcp6%2FXcsI8cT4SMgqRl3oFIxGtHxX7UddnSZQXtsrmMBlcuEZUI9VHqzRUu9CTpK03XcVUKRhziTq7s9iMb3lOHAMcY3OTE7MWFsUcJYX%2FXgY35uFaiSZowrNgw9%2BVYB4ckmATIJM0u3TRcX6g9VBRVaaXmnAMp7L31cEmlMe%2F3P%2BINjFA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy J2 Prime 16gb 1.5 Gb Ram Preto | Usado Bom,Samsung,499.0,289.0,42.08,https://produto.mercadolivre.com.br/MLB-3725938195-samsung-galaxy-j2-prime-16gb-15-gb-ram-preto-usado-bom-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=2f22e264-3f2b-4082-8701-3cd30959f733&position=41&search_layout=grid&type=item&tracking_id=33652c65-bfa5-4711-9739-9e60abc91e3e&deal_print_id=5c0857a7-aeea-46aa-ba0b-e36c72049396&promotion_type=TODAY_PROMOTION
Samsung Galaxy S23 128gb 5g Processador Snapdragon Preto Cor Phantom black,Samsung,3602.94,2999.0,16.76,https://www.mercadolivre.com.br/samsung-galaxy-s23-128gb-5g-processador-snapdragon-preto-cor-phantom-black/p/MLB21394679?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB21394679&deal_print_id=2f22e264-3f2b-4082-8701-3cd30959f733&position=22&search_layout=grid&type=product&tracking_id=33652c65-bfa5-4711-9739-9e60abc91e3e&deal_print_id=5c0857a7-aeea-46aa-ba0b-e36c72049396&promotion_type=TODAY_PROMOTION
Samsung Galaxy S23fe 5g 256gb Grafite + Galaxy Budsfe Semfio,Samsung,,3366.0,,https://produto.mercadolivre.com.br/MLB-3682526893-samsung-galaxy-s23fe-5g-256gb-grafite-galaxy-budsfe-semfio-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=2f22e264-3f2b-4082-8701-3cd30959f733&position=35&search_layout=grid&type=item&tracking_id=33652c65-bfa5-4711-9739-9e60abc91e3e&deal_print_id=5c0857a7-aeea-46aa-ba0b-e36c72049396&promotion_type=TODAY_PROMOTION
Samsung Galaxy A35 5G Dual SIM 256 GB Rosa 8 GB RAM,Samsung,2799.0,1997.0,28.65,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=B70Zm%2Fb3vxuZnaXzwP%2FlizbejE7Usu70yJKJmhr6HdT7yd1RdgtvsMkwk2ge0G2nNVViWdZER9a7Nu%2BT57IwZqzTfcvl%2F2%2FWfhyG3FmCIwtXhTZpKUQuf1vkJUDkzxIbt6m%2Fe3m8v9G5Cl5RlvMHemyR5va7EBwwh8fz96RaXQ1izrb0JaslTNOiM6vf5gOgiGSH6b9V9aZTzNMRcExXj5HB7RU9OEfrTnFQQdhVjc4rlKPT6JYc9uS5dLStaK%2F%2BM%2FVPTBc7Schr3kVMpkubqTUptReEMgBNvmhkKyphWlyWR210%2BCCCh9eRaQzXYEcqIVYdIKfMuOzojV9Q%2BwNvEGyb3L3iK1naIc0AIkOxRIVfMOqg70FILvJFt4B%2BY6ESECyMeL3E8A1He%2FcFAldxBgTBTHQ1D4koQM9dcD4JdtoKLUTe8fG9WgyjZrtcuYyNl4WSKC9y%2BjEyRCshACCC7UOtW6gSgyfocA6vKp1EHplElsfChUq02IaysMKfRXp6j7y%2F3ZzScYAR9JRV2sJHpZWttJe6I0FChjs8etp%2FHU5D9foqtTjVBdlb2c87YmxZgqzdtNs%2BfxiUbCBjheVKU02e9CnV%2B3wpUx%2Bin1gPxGvzHLHKoqAtvi92exWLl7IqglWwwovhZ9L8a67bACuCZ%2FMEaNhocSjui8qgIBaAZhlGT54I9sZ%2BNhtvv6LJPlwqMmV8tZtZKUW9RcG65%2BaOpoJmfizJTfd%2Fje4Oe1ELw5cD2zKVyU7RPHJ0bwduTNqdEbOUY%2B2ou36%2BX4puWjb0pWO53I55tBaTdUdb%2B15boOsryyzfxANfaVGIkNgatpENJjFc8nOCbuMxY7O5JGrN02j1SLMxVuMCCfkuMw4RVPviSOkWf%2BtFhT9XYE5ebqHJEdhv4vZ%2F1Zvr2ybPoeXYjDvt6D5shygewA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
